Price,Close,High,Low,Open,Volume
Ticker,TLSA,TLSA,TLSA,TLSA,TLSA
Date,,,,,
2018-11-20,1.6706680059432983,2.1008400917053223,1.6706680059432983,2.1008400917053223,87465
2018-11-21,2.1188480854034424,2.434973955154419,1.8387349843978882,1.8387349843978882,38984
2018-11-23,1.9607839584350586,2.2008800506591797,1.9587839841842651,2.2008800506591797,14994
2018-11-26,1.676671028137207,1.940775990486145,1.5526210069656372,1.940775990486145,24990
2018-11-27,1.7927169799804688,1.800719976425171,1.7006800174713135,1.7607040405273438,21991
2018-11-28,1.7947180271148682,1.8707480430603027,1.7947180271148682,1.8687469959259033,14494
2018-11-29,1.6266510486602783,1.8267309665679932,1.4005600214004517,1.808722972869873,57477
2018-11-30,1.570628046989441,1.570628046989441,1.5606240034103394,1.5606240034103394,16993
2018-12-03,1.688675045967102,1.698678970336914,1.5406160354614258,1.5406160354614258,16993
2018-12-04,1.6206480264663696,1.686674952507019,1.5186070203781128,1.686674952507019,2999
2018-12-06,1.624650001525879,1.6506600379943848,1.3225289583206177,1.3225289583206177,90964
2018-12-07,1.600640058517456,1.6506600379943848,1.5526210069656372,1.5526210069656372,11995
2018-12-10,1.3985589742660522,1.600640058517456,1.3985589742660522,1.5986390113830566,14494
2018-12-11,1.5986390113830566,1.5986390113830566,1.580631971359253,1.5986390113830566,21491
2018-12-12,1.6206480264663696,1.6206480264663696,1.600640058517456,1.600640058517456,6497
2018-12-13,1.7707079648971558,1.7767109870910645,1.600640058517456,1.600640058517456,13495
2018-12-14,1.600640058517456,1.7306920289993286,1.600640058517456,1.712684988975525,69972
2018-12-17,1.4765909910202026,1.7607040405273438,1.4765909910202026,1.7607040405273438,14994
2018-12-18,1.6706680059432983,1.698678970336914,1.356542944908142,1.460584044456482,59976
2018-12-19,1.600640058517456,1.6746699810028076,1.600640058517456,1.6746699810028076,16493
2018-12-20,1.5646259784698486,1.6746699810028076,1.5646259784698486,1.600640058517456,27989
2018-12-21,1.438575029373169,1.438575029373169,1.438575029373169,1.438575029373169,4998
2018-12-24,1.460584044456482,1.6206480264663696,1.460584044456482,1.6206480264663696,3499
2018-12-26,1.460584044456482,1.460584044456482,1.460584044456482,1.460584044456482,500
2018-12-27,1.4625849723815918,1.500599980354309,1.3445379734039307,1.3445379734039307,12995
2018-12-28,1.3405359983444214,1.3545420169830322,1.126451015472412,1.3405359983444214,15494
2018-12-31,1.490596055984497,1.490596055984497,1.490596055984497,1.490596055984497,1499
2019-01-02,1.4205679893493652,1.4205679893493652,1.360543966293335,1.360543966293335,1499
2019-01-03,1.4205679893493652,1.4205679893493652,1.4205679893493652,1.4205679893493652,0
2019-01-04,1.4005600214004517,1.404561996459961,1.4005600214004517,1.404561996459961,5998
2019-01-07,1.350540041923523,1.350540041923523,1.350540041923523,1.350540041923523,1499
2019-01-08,1.4005600214004517,1.4885950088500977,1.350540041923523,1.350540041923523,18493
2019-01-09,1.3985589742660522,1.3985589742660522,1.3985589742660522,1.3985589742660522,3998
2019-01-10,1.3985589742660522,1.3985589742660522,1.3985589742660522,1.3985589742660522,0
2019-01-11,1.32853102684021,1.4585829973220825,1.32853102684021,1.32853102684021,2499
2019-01-14,1.32853102684021,1.32853102684021,1.32853102684021,1.32853102684021,0
2019-01-15,1.32853102684021,1.32853102684021,1.32853102684021,1.32853102684021,1000
2019-01-16,1.32853102684021,1.32853102684021,1.32853102684021,1.32853102684021,0
2019-01-17,1.3065229654312134,1.4465789794921875,1.3065229654312134,1.4465789794921875,2499
2019-01-18,1.39055597782135,1.39055597782135,1.39055597782135,1.39055597782135,1000
2019-01-22,1.2665070295333862,1.2665070295333862,1.2665070295333862,1.2665070295333862,500
2019-01-23,1.1124449968338013,1.270508050918579,1.0324130058288574,1.270508050918579,12495
2019-01-24,1.1884750127792358,1.1884750127792358,1.1884750127792358,1.1884750127792358,1000
2019-01-25,1.350540041923523,1.3945579528808594,1.3005199432373047,1.3005199432373047,47981
2019-01-28,1.4005600214004517,1.4005600214004517,1.350540041923523,1.350540041923523,41983
2019-01-29,1.3005199432373047,1.4005600214004517,1.3005199432373047,1.4005600214004517,24490
2019-01-30,1.3005199432373047,1.3005199432373047,1.3005199432373047,1.3005199432373047,500
2019-01-31,1.350540041923523,1.350540041923523,1.350540041923523,1.350540041923523,1499
2019-02-01,1.350540041923523,1.350540041923523,1.350540041923523,1.350540041923523,500
2019-02-04,1.350540041923523,1.350540041923523,1.350540041923523,1.350540041923523,500
2019-02-05,1.350540041923523,1.350540041923523,1.350540041923523,1.350540041923523,500
2019-02-06,1.3105239868164062,1.3105239868164062,1.3105239868164062,1.3105239868164062,1499
2019-02-07,1.3005199432373047,1.3105239868164062,1.3005199432373047,1.3085230588912964,14994
2019-02-08,1.3005199432373047,1.3005199432373047,1.3005199432373047,1.3005199432373047,500
2019-02-11,1.228490948677063,1.228490948677063,1.228490948677063,1.228490948677063,500
2019-02-12,1.2004799842834473,1.2304919958114624,1.2004799842834473,1.2304919958114624,11995
2019-02-13,1.140455961227417,1.2024810314178467,1.1344540119171143,1.2024810314178467,24990
2019-02-14,1.1904759407043457,1.1904759407043457,1.042417049407959,1.1704679727554321,12495
2019-02-15,1.2104840278625488,1.2104840278625488,1.2104840278625488,1.2104840278625488,4998
2019-02-19,1.1904759407043457,1.1904759407043457,1.1904759407043457,1.1904759407043457,500
2019-02-20,1.1904759407043457,1.1904759407043457,1.1904759407043457,1.1904759407043457,0
2019-02-21,1.1964789628982544,1.2965190410614014,1.0104039907455444,1.0224089622497559,23990
2019-02-22,1.1604640483856201,1.3005199432373047,1.1604640483856201,1.2004799842834473,2999
2019-02-25,1.16246497631073,1.16246497631073,1.1064430475234985,1.1064430475234985,2499
2019-02-26,1.1964789628982544,1.1964789628982544,1.1604640483856201,1.1604640483856201,2499
2019-02-27,1.1964789628982544,1.1964789628982544,1.1964789628982544,1.1964789628982544,500
2019-02-28,1.1964789628982544,1.1964789628982544,1.1964789628982544,1.1964789628982544,500
2019-03-01,1.0003999471664429,1.1364550590515137,1.0003999471664429,1.1364550590515137,20992
2019-03-04,1.0003999471664429,1.0003999471664429,1.0003999471664429,1.0003999471664429,1000
2019-03-05,1.0003999471664429,1.0003999471664429,1.0003999471664429,1.0003999471664429,500
2019-03-06,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,500
2019-03-07,1.1204479932785034,1.2324930429458618,1.1204479932785034,1.1204479932785034,1499
2019-03-08,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,500
2019-03-11,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,500
2019-03-12,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,500
2019-03-13,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,500
2019-03-14,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,0
2019-03-15,1.0604239702224731,1.0604239702224731,1.0604239702224731,1.0604239702224731,500
2019-03-18,1.0604239702224731,1.0604239702224731,1.0604239702224731,1.0604239702224731,500
2019-03-19,1.0003999471664429,1.0003999471664429,1.0003999471664429,1.0003999471664429,1499
2019-03-20,1.0003999471664429,1.0003999471664429,1.0003999471664429,1.0003999471664429,500
2019-03-21,1.16246497631073,1.2925169467926025,1.16246497631073,1.2925169467926025,4998
2019-03-22,1.16246497631073,1.16246497631073,1.16246497631073,1.16246497631073,500
2019-03-25,1.218487024307251,1.218487024307251,1.218487024307251,1.218487024307251,1000
2019-03-26,1.2004799842834473,1.2424969673156738,1.2004799842834473,1.2004799842834473,21991
2019-03-27,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,500
2019-03-28,1.184473991394043,1.184473991394043,1.184473991394043,1.184473991394043,500
2019-03-29,1.2104840278625488,1.5206079483032227,1.2104840278625488,1.250499963760376,18493
2019-04-01,1.1004400253295898,1.1004400253295898,1.0003999471664429,1.0044020414352417,7997
2019-04-02,1.1464589834213257,1.1464589834213257,1.1464589834213257,1.1464589834213257,5498
2019-04-03,1.3665469884872437,1.5746300220489502,1.3005199432373047,1.3005199432373047,18493
2019-04-04,1.5306119918823242,1.6086430549621582,1.2024810314178467,1.5846339464187622,78968
2019-04-05,1.4585829973220825,1.6046420335769653,1.4525810480117798,1.6046420335769653,13495
2019-04-08,1.4025609493255615,1.5926369428634644,1.4025609493255615,1.4585829973220825,22991
2019-04-09,1.4005600214004517,1.5306119918823242,1.34653902053833,1.5046019554138184,40984
2019-04-10,1.2825130224227905,1.4645860195159912,1.2244900465011597,1.3745499849319458,19492
2019-04-11,1.270508050918579,1.3005199432373047,1.0244100093841553,1.3005199432373047,10496
2019-04-12,1.2004799842834473,1.456583023071289,1.1024409532546997,1.1024409532546997,8996
2019-04-15,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,500
2019-04-16,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,1499
2019-04-17,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,2499
2019-04-18,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,500
2019-04-22,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,1000
2019-04-23,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,500
2019-04-24,1.3485389947891235,1.3785510063171387,1.250499963760376,1.250499963760376,7997
2019-04-25,1.906762957572937,1.9787919521331787,1.4105639457702637,1.4105639457702637,225910
2019-04-26,1.800719976425171,1.9167670011520386,1.6206480264663696,1.9007600545883179,89464
2019-04-29,1.548619031906128,1.9007600545883179,1.548619031906128,1.9007600545883179,52479
2019-04-30,1.6506600379943848,1.7887150049209595,1.5206079483032227,1.7847139835357666,34986
2019-05-01,1.7066830396652222,1.7486989498138428,1.5606240034103394,1.7486989498138428,9496
2019-05-02,1.6666669845581055,1.74269700050354,1.548619031906128,1.74269700050354,13994
2019-05-03,1.7747100591659546,1.7887150049209595,1.624650001525879,1.6806720495224,41483
2019-05-06,1.768707036972046,1.7807120084762573,1.600640058517456,1.6306519508361816,12995
2019-05-07,1.7386950254440308,1.7767109870910645,1.7386950254440308,1.7567030191421509,6497
2019-05-08,1.5726289749145508,1.7406959533691406,1.5726289749145508,1.6486589908599854,24490
2019-05-09,1.6346540451049805,1.688675045967102,1.55862295627594,1.688675045967102,5998
2019-05-10,1.6366549730300903,1.6366549730300903,1.5406160354614258,1.5406160354614258,5998
2019-05-13,1.5966390371322632,1.624650001525879,1.5026010274887085,1.5166070461273193,12495
2019-05-14,1.5946379899978638,1.5946379899978638,1.500599980354309,1.5686269998550415,12995
2019-05-15,1.7006800174713135,1.7006800174713135,1.600640058517456,1.600640058517456,4998
2019-05-16,1.668666958808899,1.7046819925308228,1.668666958808899,1.7046819925308228,5498
2019-05-17,1.6606639623641968,1.688675045967102,1.570628046989441,1.6606639623641968,18493
2019-05-20,1.5326130390167236,1.6446579694747925,1.5326130390167236,1.6446579694747925,6497
2019-05-21,1.600640058517456,1.602640986442566,1.5326130390167236,1.5386149883270264,18992
2019-05-22,1.5406160354614258,1.5986390113830566,1.4405759572982788,1.5986390113830566,21991
2019-05-23,1.466586947441101,1.500599980354309,1.3145259618759155,1.3145259618759155,9496
2019-05-24,1.4305720329284668,1.4965989589691162,1.3345340490341187,1.4965989589691162,9996
2019-05-28,1.468587040901184,1.468587040901184,1.3405359983444214,1.4005600214004517,2499
2019-05-29,1.2845139503479004,1.3405359983444214,1.2845139503479004,1.3405359983444214,5498
2019-05-30,1.4065630435943604,1.4065630435943604,1.2805119752883911,1.3105239868164062,6497
2019-05-31,1.4065630435943604,1.4065630435943604,1.4065630435943604,1.4065630435943604,500
2019-06-03,1.7006800174713135,1.800719976425171,1.4005600214004517,1.4005600214004517,14494
2019-06-04,1.766706943511963,2.0007998943328857,1.6186469793319702,2.0007998943328857,10996
2019-06-05,1.7466989755630493,2.0828330516815186,1.602640986442566,2.0828330516815186,39484
2019-06-06,1.7486989498138428,1.7486989498138428,1.5906360149383545,1.6286510229110718,5998
2019-06-07,1.7486989498138428,1.7486989498138428,1.7486989498138428,1.7486989498138428,500
2019-06-10,1.8487390279769897,1.9747899770736694,1.7386950254440308,1.7386950254440308,7997
2019-06-11,1.800719976425171,1.8507399559020996,1.6746699810028076,1.6746699810028076,5998
2019-06-12,1.8407360315322876,1.8947579860687256,1.7146860361099243,1.7386950254440308,7997
2019-06-13,1.6346540451049805,1.830731987953186,1.6346540451049805,1.7827130556106567,24990
2019-06-14,1.7406959533691406,1.7807120084762573,1.6786710023880005,1.720687985420227,5998
2019-06-17,1.6426570415496826,1.676671028137207,1.6426570415496826,1.676671028137207,2499
2019-06-18,1.7727090120315552,1.7727090120315552,1.6406559944152832,1.690675973892212,5998
2019-06-19,1.74269700050354,1.74269700050354,1.734694004058838,1.734694004058838,3998
2019-06-20,1.7306920289993286,1.7306920289993286,1.690675973892212,1.690675973892212,7997
2019-06-21,1.7887150049209595,1.7887150049209595,1.7887150049209595,1.7887150049209595,1000
2019-06-24,1.7506999969482422,1.800719976425171,1.7106839418411255,1.800719976425171,5998
2019-06-25,1.6926770210266113,1.9007600545883179,1.5866349935531616,1.7907160520553589,143942
2019-06-26,1.7286909818649292,2.0428171157836914,1.5926369428634644,1.9007600545883179,38984
2019-06-27,1.5926369428634644,1.7466989755630493,1.5926369428634644,1.7146860361099243,9996
2019-06-28,1.4405759572982788,1.6126450300216675,1.240496039390564,1.4305720329284668,48481
2019-07-01,1.5726289749145508,1.5966390371322632,1.4205679893493652,1.5966390371322632,16993
2019-07-02,1.382552981376648,1.5646259784698486,1.382552981376648,1.4205679893493652,12995
2019-07-03,1.4505800008773804,1.6206480264663696,1.34653902053833,1.34653902053833,13495
2019-07-05,1.3405359983444214,1.4005600214004517,1.3405359983444214,1.3525409698486328,17993
2019-07-08,1.4965989589691162,1.4965989589691162,1.358543038368225,1.360543966293335,12495
2019-07-09,1.6226489543914795,1.6226489543914795,1.380552053451538,1.4065630435943604,12995
2019-07-10,1.4945980310440063,1.5966390371322632,1.3005199432373047,1.5966390371322632,14994
2019-07-11,1.4005600214004517,1.4885950088500977,1.3325330018997192,1.4885950088500977,13994
2019-07-12,1.39055597782135,1.3985589742660522,1.3225289583206177,1.3965590000152588,9496
2019-07-15,1.358543038368225,1.4005600214004517,1.358543038368225,1.4005600214004517,4998
2019-07-16,1.3005199432373047,1.39055597782135,1.3005199432373047,1.39055597782135,4998
2019-07-17,1.3745499849319458,1.3745499849319458,1.3005199432373047,1.316527009010315,6497
2019-07-18,1.3005199432373047,1.3405359983444214,1.2424969673156738,1.270508050918579,15994
2019-07-19,1.3945579528808594,1.3945579528808594,1.380552053451538,1.3945579528808594,21991
2019-07-22,1.5206079483032227,1.5726289749145508,1.4005600214004517,1.4005600214004517,30988
2019-07-23,1.3625450134277344,1.470587968826294,1.3625450134277344,1.470587968826294,2499
2019-07-24,1.5206079483032227,1.5206079483032227,1.3765510320663452,1.5206079483032227,15994
2019-07-25,1.5186070203781128,1.5186070203781128,1.412564992904663,1.4885950088500977,14994
2019-07-26,1.448578953742981,1.500599980354309,1.448578953742981,1.500599980354309,1999
2019-07-29,1.4305720329284668,1.4505800008773804,1.3545420169830322,1.4505800008773804,6997
2019-07-30,1.4005600214004517,1.4005600214004517,1.3545420169830322,1.3625450134277344,4998
2019-07-31,1.4065630435943604,1.4065630435943604,1.4065630435943604,1.4065630435943604,2499
2019-08-01,1.3845540285110474,1.3845540285110474,1.3845540285110474,1.3845540285110474,2999
2019-08-02,1.470587968826294,1.470587968826294,1.3365349769592285,1.350540041923523,5498
2019-08-05,1.470587968826294,1.470587968826294,1.3365349769592285,1.350540041923523,500
2019-08-06,1.3225289583206177,1.478590965270996,1.3225289583206177,1.478590965270996,32487
2019-08-07,1.3545420169830322,1.360543966293335,1.3525409698486328,1.360543966293335,6997
2019-08-08,1.324530005455017,1.4445780515670776,1.2444980144500732,1.3005199432373047,15994
2019-08-09,1.3985589742660522,1.3985589742660522,1.3985589742660522,1.3985589742660522,2999
2019-08-12,1.324530005455017,1.324530005455017,1.3205280303955078,1.3225289583206177,7497
2019-08-13,1.4005600214004517,1.4005600214004517,1.4005600214004517,1.4005600214004517,1499
2019-08-14,1.3225289583206177,1.360543966293335,1.3205280303955078,1.360543966293335,9996
2019-08-15,1.2384949922561646,1.3405359983444214,1.2384949922561646,1.3405359983444214,16993
2019-08-16,1.39055597782135,1.39055597782135,1.2645059823989868,1.2645059823989868,5998
2019-08-19,1.39055597782135,1.39055597782135,1.39055597782135,1.39055597782135,0
2019-08-20,1.39055597782135,1.39055597782135,1.39055597782135,1.39055597782135,0
2019-08-21,1.2885149717330933,1.338534951210022,1.2545020580291748,1.2545020580291748,6497
2019-08-22,1.2885149717330933,1.2885149717330933,1.2885149717330933,1.2885149717330933,0
2019-08-23,1.3185269832611084,1.3185269832611084,1.3185269832611084,1.3185269832611084,1000
2019-08-26,1.302520990371704,1.360543966293335,1.3005199432373047,1.3305319547653198,6997
2019-08-27,1.302520990371704,1.302520990371704,1.302520990371704,1.302520990371704,0
2019-08-28,1.302520990371704,1.302520990371704,1.302520990371704,1.302520990371704,0
2019-08-29,1.2565029859542847,1.2825130224227905,1.2244900465011597,1.2244900465011597,7997
2019-08-30,1.2565029859542847,1.2565029859542847,1.2565029859542847,1.2565029859542847,0
2019-09-03,1.4205679893493652,1.500599980354309,1.3205280303955078,1.3205280303955078,121951
2019-09-04,1.5206079483032227,1.6206480264663696,1.34653902053833,1.4225690364837646,107957
2019-09-05,1.4805920124053955,1.632652997970581,1.4405759572982788,1.632652997970581,47481
2019-09-06,1.500599980354309,1.600640058517456,1.4805920124053955,1.600640058517456,88465
2019-09-09,1.544618010520935,1.548619031906128,1.470587968826294,1.470587968826294,26989
2019-09-10,1.4405759572982788,1.8067229986190796,1.4405759572982788,1.5626250505447388,159436
2019-09-11,1.460584044456482,1.492596983909607,1.4225690364837646,1.4405759572982788,60476
2019-09-12,1.4025609493255615,1.4305720329284668,1.4005600214004517,1.4205679893493652,89464
2019-09-13,1.4465789794921875,1.5526210069656372,1.4105639457702637,1.4145660400390625,45982
2019-09-16,1.426571011543274,1.492596983909607,1.4025609493255615,1.4025609493255615,23990
2019-09-17,1.39055597782135,1.4845939874649048,1.360543966293335,1.4845939874649048,41983
2019-09-18,1.3525409698486328,1.3705480098724365,1.3065229654312134,1.3405359983444214,7997
2019-09-19,1.2645059823989868,1.34653902053833,1.2264909744262695,1.3405359983444214,28489
2019-09-20,1.272508978843689,1.2885149717330933,1.250499963760376,1.2825130224227905,10996
2019-09-23,1.250499963760376,1.2965190410614014,1.2204879522323608,1.2685070037841797,56477
2019-09-24,1.206483006477356,1.3085230588912964,1.1924769878387451,1.2925169467926025,78968
2019-09-25,1.2004799842834473,1.272508978843689,1.2004799842834473,1.272508978843689,36485
2019-09-26,1.0724289417266846,1.272508978843689,1.0624250173568726,1.272508978843689,122951
2019-09-27,1.250499963760376,1.360543966293335,1.1244499683380127,1.1244499683380127,106957
2019-09-30,1.2324930429458618,1.460584044456482,1.1924769878387451,1.382552981376648,84466
2019-10-01,1.2965190410614014,1.3065229654312134,1.2965190410614014,1.3065229654312134,10996
2019-10-02,1.096439003944397,1.2885149717330933,1.096439003944397,1.2885149717330933,182927
2019-10-03,1.0364149808883667,1.1904759407043457,1.0224089622497559,1.1904759407043457,120952
2019-10-04,0.9483789801597595,1.0404160022735596,0.7963190078735352,1.0404160022735596,104458
2019-10-07,0.9783909916877747,1.0164070129394531,0.8703479766845703,0.9803919792175293,28988
2019-10-08,0.9123650193214417,0.9603840112686157,0.8323330283164978,0.9083629846572876,36985
2019-10-09,0.8623449802398682,0.8803520202636719,0.8323330283164978,0.8803520202636719,10496
2019-10-10,0.690276026725769,0.8803520202636719,0.668267011642456,0.8423370122909546,106457
2019-10-11,0.7603039741516113,0.854341983795166,0.7242900133132935,0.7282909750938416,111955
2019-10-14,0.7322930097579956,0.8363350033760071,0.7262910008430481,0.8363350033760071,64974
2019-10-15,0.8223289847373962,0.9463790059089661,0.7322930097579956,0.7322930097579956,108956
2019-10-16,0.9963989853858948,1.0784310102462769,0.8303319811820984,0.8983590006828308,88465
2019-10-17,1.1044420003890991,1.2204879522323608,0.9383749961853027,0.9823930263519287,84966
2019-10-18,1.1884750127792358,1.1924769878387451,1.1324529647827148,1.1864750385284424,19992
2019-10-21,1.214486002922058,1.3005199432373047,1.1604640483856201,1.16246497631073,64974
2019-10-22,1.1144460439682007,1.2825130224227905,1.0824329853057861,1.2444980144500732,41483
2019-10-23,1.218487024307251,1.218487024307251,1.118446946144104,1.118446946144104,16493
2019-10-24,1.214486002922058,1.2484990358352661,1.118446946144104,1.2484990358352661,30488
2019-10-25,1.2444980144500732,1.2484990358352661,1.2044819593429565,1.2044819593429565,5498
2019-10-28,1.2204879522323608,1.2985190153121948,1.2004799842834473,1.2985190153121948,18493
2019-10-29,1.4365750551223755,1.5526210069656372,1.272508978843689,1.272508978843689,101459
2019-10-30,1.2484990358352661,1.4205679893493652,1.2484990358352661,1.4205679893493652,46481
2019-10-31,1.2244900465011597,1.316527009010315,1.2244900465011597,1.228490948677063,8747
2019-11-01,1.2204879522323608,1.2805119752883911,1.2164870500564575,1.2164870500564575,7247
2019-11-04,1.2004799842834473,1.2004799842834473,1.1804720163345337,1.1804720163345337,1499
2019-11-05,1.4085630178451538,1.4085630178451538,1.1644660234451294,1.184473991394043,37235
2019-11-06,1.152461051940918,1.3205280303955078,1.020408034324646,1.3205280303955078,26989
2019-11-07,1.1364550590515137,1.1564630270004272,1.1324529647827148,1.1444580554962158,7247
2019-11-08,1.1644660234451294,1.2244900465011597,1.1364550590515137,1.2244900465011597,1749
2019-11-11,1.1124449968338013,1.1204479932785034,1.0484189987182617,1.0484189987182617,3998
2019-11-12,1.2004799842834473,1.380552053451538,1.1044420003890991,1.1884750127792358,24990
2019-11-13,1.0884350538253784,1.1924769878387451,1.0644259452819824,1.1924769878387451,5498
2019-11-14,1.1244499683380127,1.1244499683380127,1.1244499683380127,1.1244499683380127,2249
2019-11-15,1.1444580554962158,1.368546962738037,1.1244499683380127,1.368546962738037,4498
2019-11-18,1.2044819593429565,1.2044819593429565,1.1164469718933105,1.1204479932785034,6997
2019-11-19,1.1164469718933105,1.1644660234451294,1.0404160022735596,1.1124449968338013,9996
2019-11-20,1.1244499683380127,1.140455961227417,1.1204479932785034,1.140455961227417,5498
2019-11-21,1.0804320573806763,1.108443021774292,1.0604239702224731,1.0604239702224731,3499
2019-11-22,1.1164469718933105,1.1164469718933105,1.0604239702224731,1.0604239702224731,6997
2019-11-25,1.1204479932785034,1.1244499683380127,1.1204479932785034,1.1244499683380127,1000
2019-11-26,1.1604640483856201,1.1604640483856201,1.1604640483856201,1.1604640483856201,5748
2019-11-27,1.1604640483856201,1.1604640483856201,1.1604640483856201,1.1604640483856201,0
2019-11-29,1.0804320573806763,1.0804320573806763,1.0804320573806763,1.0804320573806763,1000
2019-12-02,1.0644259452819824,1.0764310359954834,1.0604239702224731,1.0604239702224731,17743
2019-12-03,1.140455961227417,1.140455961227417,1.1004400253295898,1.1004400253295898,1999
2019-12-04,1.1124449968338013,1.1484589576721191,1.0804320573806763,1.1484589576721191,4248
2019-12-05,1.0764310359954834,1.0764310359954834,1.0764310359954834,1.0764310359954834,750
2019-12-06,1.0764310359954834,1.0764310359954834,1.0764310359954834,1.0764310359954834,0
2019-12-09,1.0564229488372803,1.0644259452819824,1.0404160022735596,1.0644259452819824,3499
2019-12-10,1.1204479932785034,1.1204479932785034,1.020408034324646,1.020408034324646,7997
2019-12-11,1.1804720163345337,1.2124849557876587,1.140455961227417,1.152461051940918,19742
2019-12-12,1.096439003944397,1.108443021774292,1.096439003944397,1.108443021774292,8996
2019-12-13,1.1324529647827148,1.1964789628982544,1.1324529647827148,1.1964789628982544,3499
2019-12-16,1.0604239702224731,1.236495018005371,1.0604239702224731,1.1324529647827148,13495
2019-12-17,1.052420973777771,1.0604239702224731,1.052420973777771,1.052420973777771,5498
2019-12-18,1.0484189987182617,1.0484189987182617,1.0444179773330688,1.0484189987182617,1999
2019-12-19,1.0604239702224731,1.0604239702224731,1.0484189987182617,1.0484189987182617,1000
2019-12-20,1.0604239702224731,1.0604239702224731,1.0604239702224731,1.0604239702224731,1250
2019-12-23,1.2525010108947754,1.2525010108947754,1.0604239702224731,1.0604239702224731,16244
2019-12-24,1.0804320573806763,1.2484990358352661,1.0804320573806763,1.2484990358352661,8247
2019-12-26,0.9803919792175293,1.240496039390564,0.9803919792175293,1.240496039390564,27989
2019-12-27,1.1604640483856201,1.1964789628982544,1.0003999471664429,1.0003999471664429,26989
2019-12-30,0.9443780183792114,1.1764709949493408,0.9443780183792114,1.0444179773330688,41234
